Block,Rows_num,L_c,R,G,t_G,Repetition,F_max,Impulse,u_01,u_12,u_23,WG0_max,WG1_max,WG2_max,WG3_max,Ref_WG0_max,Ref_WG1_max,Ref_WG2_max,Ref_WG3_max,Ref_u_01,Ref_u_12,Ref_u_23,q_max_0,V_0,p_dot_max_0,p_0,Deflection
B,1,0.2265,400,200,1,1,127.5247495,565.0097598,2.619047619,1.478494624,1.785714286,0.076196132,0.091180827,0.04958214,0.038390373,0.079067114,0.059648659,0.044510073,0.042423604,2.585116553,2.422052747,2.44147768,0.155796045,0.28318027,317.4937242,442.5177483,Emerged
B,1,0.2265,400,200,1,2,121.737669,498.7533543,2.925531915,1.462765957,1.694915254,0.08842255,0.099810306,0.051899485,0.038805354,0.079067114,0.059648659,0.044510073,0.042423604,2.585116553,2.422052747,2.44147768,0.155796045,0.28318027,317.4937242,442.5177483,Emerged
B,1,0.2265,400,200,1,3,110.4850124,491.4058116,2.722772277,1.451187335,1.680672269,0.09022646,0.096684545,0.055748585,0.039306035,0.079067114,0.059648659,0.044510073,0.042423604,2.585116553,2.422052747,2.44147768,0.155796045,0.28318027,317.4937242,442.5177483,Emerged
B,1,0.2265,400,200,2,1,143.2784687,815.2533858,2.570093458,1.702786378,2.43902439,0.094077843,0.115057905,0.092571661,0.066589327,0.091755435,0.087167872,0.068599394,0.06232713,2.590820531,2.483510182,2.542738538,0.184646937,0.4946573,406.593,896.3623799,Transition
B,1,0.2265,400,200,2,2,144.8859911,856.9241033,2.75,1.632047478,2.197802198,0.102314871,0.115477805,0.084862174,0.067213171,0.091755435,0.087167872,0.068599394,0.06232713,2.590820531,2.483510182,2.542738538,0.184646937,0.4946573,406.593,896.3623799,Transition
B,1,0.2265,400,200,2,3,141.0279374,726.1861253,2.682926829,1.594202899,2.222222222,0.099388754,0.124292527,0.086440853,0.06942442,0.091755435,0.087167872,0.068599394,0.06232713,2.590820531,2.483510182,2.542738538,0.184646937,0.4946573,406.593,896.3623799,Transition
B,1,0.2265,400,300,1,1,137.8128927,557.7431719,2.606635071,1.651651652,2.150537634,0.078693777,0.101126398,0.05896401,0.047506289,0.081521456,0.067832272,0.048733791,0.047638836,2.640913909,2.547490216,2.624250086,0.164105374,0.339825952,357.5510933,556.0606835,Transition
B,1,0.2265,400,300,1,2,132.0258121,523.8981147,2.763819095,1.566951567,1.869158879,0.089108075,0.101544983,0.062245979,0.045004877,0.081521456,0.067832272,0.048733791,0.047638836,2.640913909,2.547490216,2.624250086,0.164105374,0.339825952,357.5510933,556.0606835,Emerged
B,1,0.2265,400,300,1,3,134.9193524,570.4326963,2.736318408,1.632047478,1.801801802,0.086916954,0.10160655,0.058967856,0.045576896,0.081521456,0.067832272,0.048733791,0.047638836,2.640913909,2.547490216,2.624250086,0.164105374,0.339825952,357.5510933,556.0606835,Transition
B,1,0.2265,400,300,2,1,154.5311253,798.1632126,2.582159624,1.713395639,2.631578947,0.11270868,0.142640751,0.088139069,0.072689088,0.112494231,0.096802215,0.083947383,0.068870757,2.607346984,2.53833525,2.693260547,0.199689578,0.583176277,456.9679174,1101.130932,Transition
B,1,0.2265,400,300,2,2,145.529,758.1101612,2.806122449,1.708074534,2.380952381,0.118392558,0.117514189,0.085966399,0.077711922,0.112494231,0.096802215,0.083947383,0.068870757,2.607346984,2.53833525,2.693260547,0.199689578,0.583176277,456.9679174,1101.130932,Submerged
B,1,0.2265,400,300,2,3,149.0655493,692.2500743,2.75,1.697530864,2.272727273,0.116594075,0.135109652,0.078502382,0.078551933,0.112494231,0.096802215,0.083947383,0.068870757,2.607346984,2.53833525,2.693260547,0.199689578,0.583176277,456.9679174,1101.130932,Submerged
B,1,0.2265,800,100,1,1,195.3621934,531.0133703,3.038674033,1.943462898,2.631578947,0.077377055,0.076518784,0.056411006,0.04165086,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
B,1,0.2265,800,100,1,2,179.2869698,409.7260729,3.216374269,1.851851852,2.631578947,0.086464444,0.073659571,0.05910643,0.046011898,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
B,1,0.2265,800,100,1,3,186.6815727,435.7928759,3.216374269,1.86440678,2.702702703,0.086657589,0.072197211,0.05997405,0.04288507,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
B,1,0.2265,800,100,2,1,185.0740503,581.2889539,3.125,1.890034364,2.352941176,0.101761426,0.088982317,0.086981849,0.084534737,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Submerged
B,1,0.2265,800,100,2,2,178.9654653,561.0944301,3.25443787,1.833333333,2.702702703,0.100934232,0.095914257,0.092564674,0.087147584,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Submerged
B,1,0.2265,800,100,2,3,175.1074116,603.7888337,3.216374269,1.827242525,2.702702703,0.098210119,0.102087659,0.091795622,0.09100844,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Submerged
B,1,0.2265,800,200,1,1,271.8802582,915.2390583,3.525641026,2.466367713,3.448275862,0.101548572,0.096646783,0.086377174,0.082920848,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
B,1,0.2265,800,200,1,2,280.560879,866.10619,3.594771242,2.455357143,3.333333333,0.100641482,0.098331439,0.078012669,0.078332903,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
B,1,0.2265,800,200,1,3,282.8114103,861.0517142,3.594771242,2.488687783,3.571428571,0.103546656,0.098026983,0.082434816,0.079709542,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
C,6,1.359,800,100,2,1,358.9275944,1343.632172,2.989130435,1.187904968,1.612903226,0.095512529,0.154962475,0.044171321,0.047813476,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Transition
C,6,1.359,800,100,2,2,368.2512242,1290.804413,2.941176471,1.424870466,1.818181818,0.110202461,0.161951176,0.051275261,0.046024414,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Transition
C,6,1.359,800,100,2,3,357.963081,1276.647293,3.125,1.216814159,2.040816327,0.100969979,0.161336844,0.044474464,0.045388829,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Transition
C,6,1.359,800,100,2,4,367.2867108,1257.649465,3.179190751,1.458885942,2.97,0.103316417,0.156752185,0.047316308,0.047683145,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Transition
C,6,1.359,800,100,2,5,383.3619344,1270.812373,2.925531915,1.42118863,2.37,0.11795806,0.171799894,0.056245219,0.050433055,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Transition
C,6,1.359,800,100,2,6,371.1447644,1266.752993,3.179190751,1.306413302,2.105263158,0.107148823,0.158567138,0.050710186,0.046656391,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Transition
C,6,1.359,800,100,2,7,384.6479523,1268.47604,3.038674033,1.443569554,2.13,0.114050325,0.154105845,0.04943785,0.050855272,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Transition
C,6,1.359,800,100,2,8,371.1447644,1300.444098,3.072625698,1.447368421,2.53,0.118443745,0.152667883,0.050940306,0.051782511,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Transition
C,6,1.359,800,100,2,9,364.7146749,1269.304468,3.055555556,1.428571429,1.92,0.108368126,0.161261474,0.048199052,0.049924981,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Transition
C,6,1.359,800,100,2,10,378.5393673,1366.823318,2.941176471,1.482479784,1.503759398,0.116255959,0.162693248,0.055191563,0.048071244,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Transition
C,6,1.359,800,100,2,11,369.2157376,1302.023448,3.072625698,1.348039216,1.785714286,0.110237961,0.160453219,0.05179138,0.049118429,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Transition
C,6,1.359,800,100,2,12,357.963081,1304.149871,2.941176471,1.211453744,2.272727273,0.09394436,0.139707833,0.039237766,0.046598244,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Transition
C,6,1.359,800,100,2,13,369.2157376,1273.237328,3.072625698,1.175213675,2.898550725,0.098696418,0.139272432,0.047812896,0.051061862,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Transition
C,6,1.359,800,100,2,14,381.8990891,1237.935261,2.956989247,1.222222222,2.247191011,0.09583824,0.143214707,0.049921522,0.04803911,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Transition
C,6,1.359,800,100,2,15,378.3625398,1158.621916,2.956989247,1.219512195,2.105263158,0.102580121,0.161445227,0.046533384,0.046918005,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Transition
C,6,1.359,800,100,2,16,392.5087367,1336.506017,2.956989247,1.124744376,2.631578947,0.09568532,0.149551434,0.052480471,0.046182468,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Transition
C,6,1.359,800,100,2,17,377.3980264,1211.80693,2.972972973,1.233183857,2.040816327,0.101643146,0.1468628,0.046227858,0.049555323,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Transition
C,6,1.359,800,100,2,18,361.3228028,1219.727088,2.956989247,1.102204409,2.5,0.097955157,0.141779117,0.044394225,0.04835396,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Transition
C,6,1.359,800,100,2,19,371.9324504,1186.847831,2.849740933,1.30952381,3.076923077,0.131291921,0.154022326,0.051391167,0.048379042,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Transition
C,6,1.359,800,100,2,20,385.4356383,1252.563667,2.894736842,1.276102088,3.076923077,0.116193276,0.146272508,0.05459406,0.04848488,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Transition
D,1,0.2265,400,100,1,1,48.04884359,-126.3406083,2.244897959,0.964912281,0.664451827,0.048875926,0.064745688,0.034748747,0.017832612,0.05707282,0.045183335,0.048443095,0.030334305,2.254112522,1.844506568,1.596338133,0.094165678,0.180939732,166.045271,235.8635303,Emerged
D,1,0.2265,400,100,1,2,59.30150018,206.0082353,2.320675105,1.05973025,0.961538462,0.057977088,0.074435509,0.032900922,0.028329305,0.05707282,0.045183335,0.048443095,0.030334305,2.254112522,1.844506568,1.596338133,0.094165678,0.180939732,166.045271,235.8635303,Emerged
D,1,0.2265,400,100,2,1,103.6691175,451.9969908,2.067669173,1.267281106,1.369863014,0.069608107,0.111221929,0.0529809,0.034237255,0.077906234,0.068087918,0.051928268,0.047448375,2.222329781,1.960906669,1.951657677,0.129827486,0.302373696,233.0820548,464.2082875,Emerged
D,1,0.2265,400,100,2,2,109.1346936,505.3215862,2.075471698,1.331719128,1.315789474,0.065413067,0.115134049,0.059759381,0.034609233,0.077906234,0.068087918,0.051928268,0.047448375,2.222329781,1.960906669,1.951657677,0.129827486,0.302373696,233.0820548,464.2082875,Emerged
D,1,0.2265,400,200,1,1,138.3916007,509.9330454,2.488687783,1.566951567,1.470588235,0.064188863,0.095104724,0.046815697,0.032664021,0.079067114,0.059648659,0.044510073,0.042423604,2.585116553,2.422052747,2.44147768,0.155796045,0.28318027,317.4937242,442.5177483,Emerged
D,1,0.2265,400,200,1,2,139.6776186,434.792997,2.488687783,1.603498542,1.481481481,0.071687296,0.0959597,0.049188213,0.033137496,0.079067114,0.059648659,0.044510073,0.042423604,2.585116553,2.422052747,2.44147768,0.155796045,0.28318027,317.4937242,442.5177483,Emerged
D,1,0.2265,400,200,2,1,176.9721375,803.9347725,2.511415525,1.713395639,1.98019802,0.091775422,0.112735538,0.080848315,0.0587642,0.091755435,0.087167872,0.068599394,0.06232713,2.590820531,2.483510182,2.542738538,0.184646937,0.4946573,406.593,896.3623799,Transition
D,1,0.2265,400,200,2,2,180.1871823,817.9462188,2.466367713,1.71875,1.834862385,0.090334641,0.115449985,0.082102979,0.053335479,0.091755435,0.087167872,0.068599394,0.06232713,2.590820531,2.483510182,2.542738538,0.184646937,0.4946573,406.593,896.3623799,Transition
D,1,0.2265,400,300,1,1,170.5420481,566.6085935,2.52293578,1.740506329,1.769911504,0.07516243,0.121074382,0.060456903,0.038572382,0.081521456,0.067832272,0.048733791,0.047638836,2.640913909,2.547490216,2.624250086,0.164105374,0.339825952,357.5510933,556.0606835,Transition
D,1,0.2265,400,300,1,2,160.2539049,631.5386483,2.5,1.666666667,1.739130435,0.078867731,0.111085363,0.064060302,0.04039641,0.081521456,0.067832272,0.048733791,0.047638836,2.640913909,2.547490216,2.624250086,0.164105374,0.339825952,357.5510933,556.0606835,Transition
D,1,0.2265,400,300,2,1,171.828066,877.1416792,2.52293578,1.729559748,2.06185567,0.109588293,0.112732186,0.100941093,0.066580925,0.112494231,0.096802215,0.083947383,0.068870757,2.607346984,2.53833525,2.693260547,0.199689578,0.583176277,456.9679174,1101.130932,Transition
D,1,0.2265,400,300,2,2,182.1162091,819.4760496,2.52293578,1.762820513,2,0.109915514,0.114531971,0.093828389,0.067108793,0.112494231,0.096802215,0.083947383,0.068870757,2.607346984,2.53833525,2.693260547,0.199689578,0.583176277,456.9679174,1101.130932,Transition
D,1,0.2265,400,300,2,3,183.402227,824.7973586,2.52293578,1.757188498,2.298850575,0.114428571,0.118743691,0.101760101,0.065923159,0.112494231,0.096802215,0.083947383,0.068870757,2.607346984,2.53833525,2.693260547,0.199689578,0.583176277,456.9679174,1101.130932,Submerged
D,1,0.2265,800,100,1,1,219.7322325,559.9802643,2.925531915,1.978417266,2.380952381,0.076621317,0.077912801,0.0554874,0.037533182,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,2,212.9806386,598.0518757,3.072625698,1.929824561,2.127659574,0.078927708,0.085842977,0.060791194,0.039857976,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,2,1,189.510812,833.1343473,3.08988764,1.839464883,2.380952381,0.095019802,0.099799012,0.118888734,0.076123548,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Submerged
D,1,0.2265,800,100,2,2,197.8699283,805.3912923,2.989130435,1.957295374,2.105263158,0.091649911,0.105213685,0.108584609,0.063332237,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Submerged
D,1,0.2265,800,200,1,1,293.0352525,988.4009867,3.642384106,2.401746725,3.333333333,0.099444378,0.100945095,0.101337641,0.074370916,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,2,290.4632168,978.8522075,3.618421053,2.391304348,3.333333333,0.105963698,0.102058886,0.107118901,0.071556855,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,3,284.0331273,807.7749667,3.525641026,2.455357143,3.333333333,0.104071641,0.095423742,0.09965576,0.069044306,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,100,2,3,201.4064775,738.831266,2.925531915,1.985559567,2.222222222,0.097953649,0.086685929,0.11208333,0.073386635,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Submerged
D,1,0.2265,800,100,1,3,205.2645313,541.0611568,3.005464481,2.022058824,2.105263158,0.077578502,0.080059592,0.065045493,0.038093316,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,400,300,1,3,149.9657618,432.9615227,2.511415525,1.681957187,1.652892562,0.071260154,0.101537507,0.059844614,0.037817262,0.081521456,0.067832272,0.048733791,0.047638836,2.640913909,2.547490216,2.624250086,0.164105374,0.339825952,357.5510933,556.0606835,Transition
D,1,0.2265,400,200,2,3,160.2539049,660.2732313,2.511415525,1.746031746,2.02020202,0.090201033,0.119311535,0.094630036,0.060135325,0.091755435,0.087167872,0.068599394,0.06232713,2.590820531,2.483510182,2.542738538,0.184646937,0.4946573,406.593,896.3623799,Transition
D,1,0.2265,400,200,1,3,135.8195649,465.9178532,2.488687783,1.58045977,1.6,0.067366362,0.087571563,0.05232849,0.032153572,0.079067114,0.059648659,0.044510073,0.042423604,2.585116553,2.422052747,2.44147768,0.155796045,0.28318027,317.4937242,442.5177483,Emerged
D,1,0.2265,400,100,2,3,110.4207115,422.2641848,2.30125523,1.318944844,1.538461538,0.072905208,0.106801652,0.05658254,0.039174114,0.077906234,0.068087918,0.051928268,0.047448375,2.222329781,1.960906669,1.951657677,0.129827486,0.302373696,233.0820548,464.2082875,Emerged
D,1,0.2265,400,100,1,3,65.73158964,246.0535064,2.217741935,1.063829787,0.943396226,0.059514589,0.064230999,0.040013645,0.028412138,0.05707282,0.045183335,0.048443095,0.030334305,2.254112522,1.844506568,1.596338133,0.094165678,0.180939732,166.045271,235.8635303,Emerged
D,1,0.2265,400,100,1,1,45.97513973,227.9928318,2.244897959,1.043643264,0.843881857,0.048874484,0.068907479,0.041907556,0.025375892,0.05707282,0.045183335,0.048443095,0.030334305,2.254112522,1.844506568,1.596338133,0.094165678,0.180939732,166.045271,235.8635303,Emerged
D,1,0.2265,400,100,1,2,49.51168895,183.253274,2.35042735,1.051625239,0.956937799,0.063623025,0.080656163,0.035678465,0.027038403,0.05707282,0.045183335,0.048443095,0.030334305,2.254112522,1.844506568,1.596338133,0.094165678,0.180939732,166.045271,235.8635303,Emerged
D,1,0.2265,400,100,2,1,88.41373025,550.2932943,2.391304348,1.258581236,1.418439716,0.078343421,0.113447212,0.057226052,0.039843234,0.077906234,0.068087918,0.051928268,0.047448375,2.222329781,1.960906669,1.951657677,0.129827486,0.302373696,233.0820548,464.2082875,Emerged
D,1,0.2265,400,100,2,2,102.2384227,462.9297826,2.380952381,1.297169811,1.492537313,0.085145905,0.109743695,0.059223546,0.038511961,0.077906234,0.068087918,0.051928268,0.047448375,2.222329781,1.960906669,1.951657677,0.129827486,0.302373696,233.0820548,464.2082875,Emerged
D,1,0.2265,400,200,1,1,121.2071866,480.3550196,2.669902913,1.447368421,1.492537313,0.0804122,0.098912803,0.054531663,0.035908601,0.079067114,0.059648659,0.044510073,0.042423604,2.585116553,2.422052747,2.44147768,0.155796045,0.28318027,317.4937242,442.5177483,Emerged
D,1,0.2265,400,200,1,2,111.8835568,272.9382651,2.606635071,1.532033426,1.481481481,0.074205203,0.093100011,0.052552721,0.03458963,0.079067114,0.059648659,0.044510073,0.042423604,2.585116553,2.422052747,2.44147768,0.155796045,0.28318027,317.4937242,442.5177483,Emerged
D,1,0.2265,400,200,2,1,144.0340043,670.3472765,2.791878173,1.681957187,2.127659574,0.105966428,0.137012933,0.092202378,0.064136922,0.091755435,0.087167872,0.068599394,0.06232713,2.590820531,2.483510182,2.542738538,0.184646937,0.4946573,406.593,896.3623799,Transition
D,1,0.2265,400,200,2,2,153.5344614,756.4827859,2.488687783,1.708074534,1.98019802,0.093357152,0.118143111,0.093325938,0.06323408,0.091755435,0.087167872,0.068599394,0.06232713,2.590820531,2.483510182,2.542738538,0.184646937,0.4946573,406.593,896.3623799,Transition
D,1,0.2265,400,300,1,1,152.2484435,577.7171196,2.763819095,1.713395639,1.785714286,0.087082598,0.104123004,0.072284086,0.045824983,0.081521456,0.067832272,0.048733791,0.047638836,2.640913909,2.547490216,2.624250086,0.164105374,0.339825952,357.5510933,556.0606835,Transition
D,1,0.2265,400,300,1,2,139.3239637,448.6277203,2.835051546,1.702786378,1.680672269,0.09036693,0.109424641,0.069156503,0.046050854,0.081521456,0.067832272,0.048733791,0.047638836,2.640913909,2.547490216,2.624250086,0.164105374,0.339825952,357.5510933,556.0606835,Transition
D,1,0.2265,400,300,2,1,147.68308,680.6379596,2.820512821,1.724137931,2.083333333,0.116989461,0.148833246,0.10516433,0.075034214,0.112494231,0.096802215,0.083947383,0.068870757,2.607346984,2.53833525,2.693260547,0.199689578,0.583176277,456.9679174,1101.130932,Submerged
D,1,0.2265,400,300,2,2,148.0045845,734.5201563,2.722772277,1.713395639,2.083333333,0.113994609,0.129682463,0.103863853,0.071167728,0.112494231,0.096802215,0.083947383,0.068870757,2.607346984,2.53833525,2.693260547,0.199689578,0.583176277,456.9679174,1101.130932,Submerged
D,1,0.2265,800,100,1,1,183.691581,472.7763072,2.972972973,2,2.06185567,0.077368537,0.075970197,0.060861602,0.042185963,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,2,188.1926437,310.3919368,2.972972973,1.971326165,2.173913043,0.07879353,0.084612957,0.064172482,0.040383391,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,2,1,167.6163573,513.4594109,3.179190751,1.815181518,2.222222222,0.099107288,0.106281444,0.119951907,0.083214913,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Transition
D,1,0.2265,800,100,2,2,165.365826,593.153321,3.107344633,1.877133106,1.941747573,0.099166252,0.109967864,0.116719631,0.074430625,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Transition
D,1,0.2265,800,200,1,1,255.0655742,809.8848478,3.618421053,2.433628319,2.53164557,0.102434706,0.099250283,0.097650198,0.070843177,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,2,262.4601771,730.5808664,3.525641026,2.360515021,2.985074627,0.104041007,0.096905673,0.106586433,0.066557669,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,3,266.7361866,947.8411717,3.548387097,2.401746725,3.389830508,0.105602665,0.098141611,0.102143228,0.06947203,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,100,2,3,205.6503366,772.3507357,2.925531915,1.943462898,2.105263158,0.094416137,0.098650416,0.113673451,0.077338468,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Submerged
D,1,0.2265,800,100,1,3,192.4686532,476.634393,2.925531915,1.964285714,2.040816327,0.075546069,0.087429976,0.060433817,0.03868794,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Submerged
D,1,0.2265,400,300,2,3,163.2117461,827.3273496,2.570093458,1.740506329,2.105263158,0.10987001,0.126549582,0.104427624,0.069329928,0.112494231,0.096802215,0.083947383,0.068870757,2.607346984,2.53833525,2.693260547,0.199689578,0.583176277,456.9679174,1101.130932,Submerged
D,1,0.2265,400,300,1,3,156.7816566,581.4956653,2.546296296,1.656626506,1.639344262,0.072807639,0.106071739,0.064340509,0.038318153,0.081521456,0.067832272,0.048733791,0.047638836,2.640913909,2.547490216,2.624250086,0.164105374,0.339825952,357.5510933,556.0606835,Transition
D,1,0.2265,400,200,2,3,146.172009,839.9248108,2.594339623,1.656626506,2.02020202,0.089139534,0.107116265,0.090330443,0.061203147,0.091755435,0.087167872,0.068599394,0.06232713,2.590820531,2.483510182,2.542738538,0.184646937,0.4946573,406.593,896.3623799,Submerged
D,1,0.2265,400,200,1,3,124.7115853,415.8926091,2.5,1.585014409,1.470588235,0.067531571,0.097512973,0.059145865,0.034536251,0.079067114,0.059648659,0.044510073,0.042423604,2.585116553,2.422052747,2.44147768,0.155796045,0.28318027,317.4937242,442.5177483,Transition
D,1,0.2265,400,100,2,3,83.55901275,360.3944988,2.140077821,1.285046729,1.652892562,0.068120747,0.105095086,0.056437459,0.03607547,0.077906234,0.068087918,0.051928268,0.047448375,2.222329781,1.960906669,1.951657677,0.129827486,0.302373696,233.0820548,464.2082875,Emerged
D,1,0.2265,400,100,1,3,42.40644008,117.6685074,2.360515021,1.024208566,0.985221675,0.058924738,0.072107175,0.040290768,0.026170386,0.05707282,0.045183335,0.048443095,0.030334305,2.254112522,1.844506568,1.596338133,0.094165678,0.180939732,166.045271,235.8635303,Emerged
D,1,0.2265,400,100,1,1,37.90537745,-297.8641131,2.254098361,1.043643264,0.862068966,0.048270266,0.070097047,0.044066179,0.024304918,0.05707282,0.045183335,0.048443095,0.030334305,2.254112522,1.844506568,1.596338133,0.094165678,0.180939732,166.045271,235.8635303,Emerged
D,1,0.2265,400,100,1,2,48.20959583,225.0062402,2.263374486,1.055662188,1.047120419,0.059893304,0.075314748,0.036381604,0.027029426,0.05707282,0.045183335,0.048443095,0.030334305,2.254112522,1.844506568,1.596338133,0.094165678,0.180939732,166.045271,235.8635303,Emerged
D,1,0.2265,400,100,2,1,103.8298698,469.8827508,2.254098361,1.322115385,1.418439716,0.090054901,0.112647519,0.052528172,0.041088765,0.077906234,0.068087918,0.051928268,0.047448375,2.222329781,1.960906669,1.951657677,0.129827486,0.302373696,233.0820548,464.2082875,Emerged
